
Running tests...
----------------------------------------------------------------------
  test_12_start (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.181s)
  test_13_join_call (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.196s)
  test_14_end_call_on_host_leave (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.163s)
  test_15_do_not_end_call_on_host_leave (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.198s)
  test_16_disconnect (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.184s)
  test_17_finish (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.161s)
  test_18_add_participants (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.163s)
  test_19_recurring (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.167s)
  test_20_call_to_participant (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.149s)
  test_21_typing_in_conference (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.169s)
  test_22_join_conference_using_recent (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.141s)
  test_23_join_conference_using_conference_sidebar (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.132s)
  test_24_join_conference_using_conference_tab (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.176s)
  test_25_invite_by_call_1 (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... skip (0.007s)
  test_26_disconnect_participant_during_conference (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.159s)
  test_27_delete_participant_during_conference (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.226s)
  test_28_mute (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... skip (0.003s)
  test_29_click_on_avatar_conference (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.138s)
  test_30_more_menu_recent_start_audio_conference (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.120s)
  test_31_more_menu_recent_info (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.158s)
  test_32_active_tab_participants (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.135s)
